Time,Number of Animals,Average sense radius, Average speed,Average reproduction threshold,Average passed energy
138,11,6965.982,983.1374,70090.67,29985.04
139,11,6965.982,983.1374,70090.67,29985.04
140,11,6965.982,983.1374,70090.67,29985.04
141,11,6965.982,983.1374,70090.67,29985.04
142,11,6965.982,983.1374,70090.67,29985.04
143,11,6965.982,983.1374,70090.67,29985.04
144,11,6965.982,983.1374,70090.67,29985.04
145,11,6965.982,983.1374,70090.67,29985.04
146,11,6965.982,983.1374,70090.67,29985.04
147,11,6965.982,983.1374,70090.67,29985.04
148,11,6965.982,983.1374,70090.67,29985.04
149,11,6965.982,983.1374,70090.67,29985.04
150,11,6965.982,983.1374,70090.67,29985.04
151,11,6965.982,983.1374,70090.67,29985.04
152,11,6965.982,983.1374,70090.67,29985.04
153,11,6965.982,983.1374,70090.67,29985.04
154,11,6965.982,983.1374,70090.67,29985.04
155,11,6965.982,983.1374,70090.67,29985.04
156,11,6965.982,983.1374,70090.67,29985.04
157,11,6965.982,983.1374,70090.67,29985.04
158,11,6965.982,983.1374,70090.67,29985.04
159,12,6935.822,953.4562,70227.85,29919.45
160,12,6935.822,953.4562,70227.85,29919.45
161,12,6935.822,953.4562,70227.85,29919.45
162,12,6935.822,953.4562,70227.85,29919.45
163,12,6935.822,953.4562,70227.85,29919.45
164,12,6935.822,953.4562,70227.85,29919.45
165,11,6929.988,949.2249,70248.56,29912.12
166,11,6929.988,949.2249,70248.56,29912.12
167,11,6929.988,949.2249,70248.56,29912.12
168,11,6929.988,949.2249,70248.56,29912.12
169,11,6929.988,949.2249,70248.56,29912.12
170,10,6960.406,962.6962,70173.68,29919.8
171,10,6960.406,962.6962,70173.68,29919.8
172,10,6960.406,962.6962,70173.68,29919.8
173,10,6960.406,962.6962,70173.68,29919.8
174,10,6960.406,962.6962,70173.68,29919.8
175,10,6960.406,962.6962,70173.68,29919.8
176,10,6960.406,962.6962,70173.68,29919.8
177,10,6960.406,962.6962,70173.68,29919.8
178,10,6960.406,962.6962,70173.68,29919.8
179,10,6960.406,962.6962,70173.68,29919.8
180,10,6960.406,962.6962,70173.68,29919.8
181,10,6960.406,962.6962,70173.68,29919.8
182,10,6960.406,962.6962,70173.68,29919.8
183,10,6960.406,962.6962,70173.68,29919.8
184,10,6960.406,962.6962,70173.68,29919.8
185,9,6956.007,958.5514,70192.98,29910.88
186,9,6956.007,958.5514,70192.98,29910.88
187,9,6956.007,958.5514,70192.98,29910.88
188,9,6956.007,958.5514,70192.98,29910.88
189,9,6956.007,958.5514,70192.98,29910.88
190,9,6956.007,958.5514,70192.98,29910.88
191,9,6956.007,958.5514,70192.98,29910.88
192,9,6956.007,958.5514,70192.98,29910.88
193,9,6956.007,958.5514,70192.98,29910.88
194,9,6956.007,958.5514,70192.98,29910.88
195,9,6956.007,958.5514,70192.98,29910.88
196,9,6956.007,958.5514,70192.98,29910.88
197,9,6956.007,958.5514,70192.98,29910.88
198,9,6956.007,958.5514,70192.98,29910.88
199,9,6956.007,958.5514,70192.98,29910.88
200,9,6956.007,958.5514,70192.98,29910.88
201,9,6956.007,958.5514,70192.98,29910.88
202,9,6956.007,958.5514,70192.98,29910.88
203,9,6956.007,958.5514,70192.98,29910.88
204,9,6956.007,958.5514,70192.98,29910.88
205,9,6956.007,958.5514,70192.98,29910.88
206,9,6956.007,958.5514,70192.98,29910.88
207,9,6956.007,958.5514,70192.98,29910.88
208,9,6956.007,958.5514,70192.98,29910.88
209,9,6956.007,958.5514,70192.98,29910.88
210,9,6956.007,958.5514,70192.98,29910.88
211,9,6956.007,958.5514,70192.98,29910.88
212,9,6956.007,958.5514,70192.98,29910.88
213,9,6956.007,958.5514,70192.98,29910.88
214,9,6956.007,958.5514,70192.98,29910.88
215,9,6956.007,958.5514,70192.98,29910.88
216,9,6956.007,958.5514,70192.98,29910.88
217,9,6956.007,958.5514,70192.98,29910.88
218,9,6956.007,958.5514,70192.98,29910.88
219,9,6956.007,958.5514,70192.98,29910.88
220,9,6956.007,958.5514,70192.98,29910.88
221,9,6956.007,958.5514,70192.98,29910.88
222,9,6956.007,958.5514,70192.98,29910.88
223,9,6956.007,958.5514,70192.98,29910.88
224,9,6956.007,958.5514,70192.98,29910.88
225,9,6956.007,958.5514,70192.98,29910.88
226,9,6956.007,958.5514,70192.98,29910.88
227,9,6956.007,958.5514,70192.98,29910.88
228,9,6956.007,958.5514,70192.98,29910.88
229,9,6956.007,958.5514,70192.98,29910.88
230,9,6956.007,958.5514,70192.98,29910.88
231,9,6956.007,958.5514,70192.98,29910.88
232,9,6956.007,958.5514,70192.98,29910.88
233,9,6956.007,958.5514,70192.98,29910.88
234,9,6956.007,958.5514,70192.98,29910.88
235,9,6956.007,958.5514,70192.98,29910.88
236,9,6956.007,958.5514,70192.98,29910.88
237,9,6956.007,958.5514,70192.98,29910.88
238,9,6956.007,958.5514,70192.98,29910.88
239,9,6956.007,958.5514,70192.98,29910.88
240,9,6956.007,958.5514,70192.98,29910.88
241,9,6956.007,958.5514,70192.98,29910.88
242,9,6956.007,958.5514,70192.98,29910.88
243,9,6956.007,958.5514,70192.98,29910.88
244,9,6956.007,958.5514,70192.98,29910.88
245,9,6956.007,958.5514,70192.98,29910.88
246,9,6956.007,958.5514,70192.98,29910.88
247,9,6956.007,958.5514,70192.98,29910.88
248,9,6956.007,958.5514,70192.98,29910.88
249,9,6956.007,958.5514,70192.98,29910.88
250,9,6956.007,958.5514,70192.98,29910.88
251,9,6956.007,958.5514,70192.98,29910.88
252,9,6956.007,958.5514,70192.98,29910.88
253,9,6956.007,958.5514,70192.98,29910.88
254,9,6956.007,958.5514,70192.98,29910.88
255,9,6956.007,958.5514,70192.98,29910.88
256,9,6956.007,958.5514,70192.98,29910.88
257,9,6956.007,958.5514,70192.98,29910.88
258,9,6956.007,958.5514,70192.98,29910.88
259,9,6956.007,958.5514,70192.98,29910.88
260,9,6956.007,958.5514,70192.98,29910.88
261,9,6956.007,958.5514,70192.98,29910.88
262,9,6956.007,958.5514,70192.98,29910.88
263,9,6956.007,958.5514,70192.98,29910.88
264,9,6956.007,958.5514,70192.98,29910.88
265,9,6956.007,958.5514,70192.98,29910.88
266,9,6956.007,958.5514,70192.98,29910.88
267,9,6956.007,958.5514,70192.98,29910.88
268,9,6956.007,958.5514,70192.98,29910.88
269,9,6956.007,958.5514,70192.98,29910.88
270,9,6956.007,958.5514,70192.98,29910.88
271,9,6956.007,958.5514,70192.98,29910.88
272,9,6956.007,958.5514,70192.98,29910.88
273,9,6956.007,958.5514,70192.98,29910.88
274,9,6956.007,958.5514,70192.98,29910.88
275,9,6956.007,958.5514,70192.98,29910.88
276,9,6956.007,958.5514,70192.98,29910.88
277,9,6956.007,958.5514,70192.98,29910.88
278,9,6956.007,958.5514,70192.98,29910.88
279,9,6956.007,958.5514,70192.98,29910.88
280,9,6956.007,958.5514,70192.98,29910.88
281,9,6956.007,958.5514,70192.98,29910.88
282,9,6956.007,958.5514,70192.98,29910.88
283,9,6956.007,958.5514,70192.98,29910.88
284,9,6956.007,958.5514,70192.98,29910.88
285,9,6956.007,958.5514,70192.98,29910.88
286,9,6956.007,958.5514,70192.98,29910.88
287,9,6956.007,958.5514,70192.98,29910.88
288,9,6956.007,958.5514,70192.98,29910.88
289,9,6956.007,958.5514,70192.98,29910.88
290,9,6956.007,958.5514,70192.98,29910.88
291,9,6956.007,958.5514,70192.98,29910.88
292,9,6956.007,958.5514,70192.98,29910.88
293,9,6956.007,958.5514,70192.98,29910.88
294,9,6956.007,958.5514,70192.98,29910.88
295,9,6956.007,958.5514,70192.98,29910.88
296,9,6956.007,958.5514,70192.98,29910.88
297,9,6956.007,958.5514,70192.98,29910.88
298,9,6956.007,958.5514,70192.98,29910.88
299,9,6956.007,958.5514,70192.98,29910.88
300,9,6956.007,958.5514,70192.98,29910.88
301,9,6956.007,958.5514,70192.98,29910.88
302,9,6956.007,958.5514,70192.98,29910.88
303,9,6956.007,958.5514,70192.98,29910.88
304,9,6956.007,958.5514,70192.98,29910.88
305,9,6956.007,958.5514,70192.98,29910.88
306,9,6956.007,958.5514,70192.98,29910.88
307,9,6956.007,958.5514,70192.98,29910.88
308,9,6956.007,958.5514,70192.98,29910.88
309,9,6956.007,958.5514,70192.98,29910.88
310,9,6956.007,958.5514,70192.98,29910.88
311,9,6956.007,958.5514,70192.98,29910.88
312,9,6956.007,958.5514,70192.98,29910.88
313,9,6956.007,958.5514,70192.98,29910.88
314,9,6956.007,958.5514,70192.98,29910.88
315,9,6956.007,958.5514,70192.98,29910.88
316,9,6956.007,958.5514,70192.98,29910.88
317,9,6956.007,958.5514,70192.98,29910.88
318,9,6956.007,958.5514,70192.98,29910.88
319,9,6956.007,958.5514,70192.98,29910.88
320,9,6956.007,958.5514,70192.98,29910.88
321,9,6956.007,958.5514,70192.98,29910.88
322,9,6956.007,958.5514,70192.98,29910.88
323,9,6956.007,958.5514,70192.98,29910.88
324,9,6956.007,958.5514,70192.98,29910.88
325,9,6956.007,958.5514,70192.98,29910.88
326,9,6956.007,958.5514,70192.98,29910.88
327,9,6956.007,958.5514,70192.98,29910.88
328,9,6956.007,958.5514,70192.98,29910.88
329,9,6956.007,958.5514,70192.98,29910.88
330,9,6956.007,958.5514,70192.98,29910.88
331,9,6956.007,958.5514,70192.98,29910.88
332,9,6956.007,958.5514,70192.98,29910.88
333,9,6956.007,958.5514,70192.98,29910.88
334,9,6956.007,958.5514,70192.98,29910.88
335,9,6956.007,958.5514,70192.98,29910.88
336,9,6956.007,958.5514,70192.98,29910.88
337,9,6956.007,958.5514,70192.98,29910.88
338,9,6956.007,958.5514,70192.98,29910.88
339,9,6956.007,958.5514,70192.98,29910.88
340,9,6956.007,958.5514,70192.98,29910.88
341,9,6956.007,958.5514,70192.98,29910.88
342,9,6956.007,958.5514,70192.98,29910.88
343,9,6956.007,958.5514,70192.98,29910.88
344,9,6956.007,958.5514,70192.98,29910.88
345,9,6956.007,958.5514,70192.98,29910.88
346,9,6956.007,958.5514,70192.98,29910.88
347,9,6956.007,958.5514,70192.98,29910.88
348,9,6956.007,958.5514,70192.98,29910.88
349,9,6956.007,958.5514,70192.98,29910.88
350,9,6956.007,958.5514,70192.98,29910.88
351,9,6956.007,958.5514,70192.98,29910.88
352,9,6956.007,958.5514,70192.98,29910.88
353,9,6956.007,958.5514,70192.98,29910.88
354,9,6956.007,958.5514,70192.98,29910.88
355,9,6956.007,958.5514,70192.98,29910.88
356,9,6956.007,958.5514,70192.98,29910.88
357,9,6956.007,958.5514,70192.98,29910.88
358,9,6956.007,958.5514,70192.98,29910.88
359,9,6956.007,958.5514,70192.98,29910.88
360,9,6956.007,958.5514,70192.98,29910.88
361,9,6956.007,958.5514,70192.98,29910.88
362,9,6956.007,958.5514,70192.98,29910.88
363,9,6956.007,958.5514,70192.98,29910.88
364,9,6956.007,958.5514,70192.98,29910.88
365,9,6956.007,958.5514,70192.98,29910.88
366,9,6956.007,958.5514,70192.98,29910.88
367,9,6956.007,958.5514,70192.98,29910.88
368,9,6956.007,958.5514,70192.98,29910.88
369,9,6956.007,958.5514,70192.98,29910.88
370,9,6956.007,958.5514,70192.98,29910.88
371,9,6956.007,958.5514,70192.98,29910.88
372,9,6956.007,958.5514,70192.98,29910.88
373,9,6956.007,958.5514,70192.98,29910.88
374,9,6956.007,958.5514,70192.98,29910.88
375,9,6956.007,958.5514,70192.98,29910.88
376,9,6956.007,958.5514,70192.98,29910.88
377,9,6956.007,958.5514,70192.98,29910.88
378,9,6956.007,958.5514,70192.98,29910.88
379,9,6956.007,958.5514,70192.98,29910.88
380,9,6956.007,958.5514,70192.98,29910.88
381,9,6956.007,958.5514,70192.98,29910.88
382,9,6956.007,958.5514,70192.98,29910.88
383,9,6956.007,958.5514,70192.98,29910.88
384,9,6956.007,958.5514,70192.98,29910.88
385,9,6956.007,958.5514,70192.98,29910.88
386,9,6956.007,958.5514,70192.98,29910.88
387,9,6956.007,958.5514,70192.98,29910.88
388,9,6956.007,958.5514,70192.98,29910.88
389,9,6956.007,958.5514,70192.98,29910.88
390,9,6956.007,958.5514,70192.98,29910.88
391,9,6956.007,958.5514,70192.98,29910.88
392,9,6956.007,958.5514,70192.98,29910.88
393,9,6956.007,958.5514,70192.98,29910.88
394,9,6956.007,958.5514,70192.98,29910.88
395,9,6956.007,958.5514,70192.98,29910.88
396,9,6956.007,958.5514,70192.98,29910.88
397,9,6956.007,958.5514,70192.98,29910.88
398,9,6956.007,958.5514,70192.98,29910.88
399,9,6956.007,958.5514,70192.98,29910.88
400,9,6956.007,958.5514,70192.98,29910.88
401,9,6956.007,958.5514,70192.98,29910.88
402,9,6956.007,958.5514,70192.98,29910.88
403,9,6956.007,958.5514,70192.98,29910.88
404,9,6956.007,958.5514,70192.98,29910.88
405,9,6956.007,958.5514,70192.98,29910.88
406,9,6956.007,958.5514,70192.98,29910.88
407,9,6956.007,958.5514,70192.98,29910.88
408,9,6956.007,958.5514,70192.98,29910.88
409,9,6956.007,958.5514,70192.98,29910.88
410,9,6956.007,958.5514,70192.98,29910.88
411,9,6956.007,958.5514,70192.98,29910.88
412,9,6956.007,958.5514,70192.98,29910.88
413,9,6956.007,958.5514,70192.98,29910.88
414,9,6956.007,958.5514,70192.98,29910.88
415,9,6956.007,958.5514,70192.98,29910.88
416,9,6956.007,958.5514,70192.98,29910.88
417,9,6956.007,958.5514,70192.98,29910.88
418,9,6956.007,958.5514,70192.98,29910.88
419,9,6956.007,958.5514,70192.98,29910.88
420,9,6956.007,958.5514,70192.98,29910.88
421,9,6956.007,958.5514,70192.98,29910.88
422,9,6956.007,958.5514,70192.98,29910.88
423,9,6956.007,958.5514,70192.98,29910.88
424,9,6956.007,958.5514,70192.98,29910.88
425,9,6956.007,958.5514,70192.98,29910.88
426,9,6956.007,958.5514,70192.98,29910.88
427,9,6956.007,958.5514,70192.98,29910.88
428,9,6956.007,958.5514,70192.98,29910.88
429,9,6956.007,958.5514,70192.98,29910.88
430,9,6956.007,958.5514,70192.98,29910.88
431,9,6956.007,958.5514,70192.98,29910.88
432,9,6956.007,958.5514,70192.98,29910.88
433,9,6956.007,958.5514,70192.98,29910.88
434,9,6956.007,958.5514,70192.98,29910.88
435,9,6956.007,958.5514,70192.98,29910.88
436,9,6956.007,958.5514,70192.98,29910.88
437,9,6956.007,958.5514,70192.98,29910.88
438,9,6956.007,958.5514,70192.98,29910.88
439,9,6956.007,958.5514,70192.98,29910.88
440,9,6956.007,958.5514,70192.98,29910.88
441,9,6956.007,958.5514,70192.98,29910.88
442,9,6956.007,958.5514,70192.98,29910.88
443,9,6956.007,958.5514,70192.98,29910.88
444,9,6956.007,958.5514,70192.98,29910.88
445,9,6956.007,958.5514,70192.98,29910.88
446,9,6956.007,958.5514,70192.98,29910.88
447,9,6956.007,958.5514,70192.98,29910.88
448,9,6956.007,958.5514,70192.98,29910.88
449,9,6956.007,958.5514,70192.98,29910.88
450,9,6956.007,958.5514,70192.98,29910.88
451,9,6956.007,958.5514,70192.98,29910.88
452,9,6956.007,958.5514,70192.98,29910.88
453,9,6956.007,958.5514,70192.98,29910.88
454,9,6956.007,958.5514,70192.98,29910.88
455,9,6956.007,958.5514,70192.98,29910.88
456,9,6956.007,958.5514,70192.98,29910.88
457,9,6956.007,958.5514,70192.98,29910.88
458,9,6956.007,958.5514,70192.98,29910.88
459,9,6956.007,958.5514,70192.98,29910.88
460,9,6956.007,958.5514,70192.98,29910.88
461,9,6956.007,958.5514,70192.98,29910.88
462,9,6956.007,958.5514,70192.98,29910.88
463,9,6956.007,958.5514,70192.98,29910.88
464,9,6956.007,958.5514,70192.98,29910.88
465,9,6956.007,958.5514,70192.98,29910.88
466,9,6956.007,958.5514,70192.98,29910.88
467,9,6956.007,958.5514,70192.98,29910.88
468,9,6956.007,958.5514,70192.98,29910.88
469,9,6956.007,958.5514,70192.98,29910.88
470,9,6956.007,958.5514,70192.98,29910.88
471,9,6956.007,958.5514,70192.98,29910.88
472,9,6956.007,958.5514,70192.98,29910.88
473,9,6956.007,958.5514,70192.98,29910.88
474,9,6956.007,958.5514,70192.98,29910.88
475,9,6956.007,958.5514,70192.98,29910.88
476,9,6956.007,958.5514,70192.98,29910.88
477,9,6956.007,958.5514,70192.98,29910.88
478,9,6956.007,958.5514,70192.98,29910.88
479,9,6956.007,958.5514,70192.98,29910.88
480,9,6956.007,958.5514,70192.98,29910.88
481,9,6956.007,958.5514,70192.98,29910.88
482,9,6956.007,958.5514,70192.98,29910.88
483,9,6956.007,958.5514,70192.98,29910.88
484,9,6956.007,958.5514,70192.98,29910.88
485,9,6956.007,958.5514,70192.98,29910.88
486,9,6956.007,958.5514,70192.98,29910.88
487,9,6956.007,958.5514,70192.98,29910.88
488,9,6956.007,958.5514,70192.98,29910.88
489,9,6956.007,958.5514,70192.98,29910.88
490,9,6956.007,958.5514,70192.98,29910.88
491,9,6956.007,958.5514,70192.98,29910.88
492,9,6956.007,958.5514,70192.98,29910.88
493,9,6956.007,958.5514,70192.98,29910.88
494,9,6956.007,958.5514,70192.98,29910.88
495,9,6956.007,958.5514,70192.98,29910.88
496,9,6956.007,958.5514,70192.98,29910.88
497,9,6956.007,958.5514,70192.98,29910.88
498,9,6956.007,958.5514,70192.98,29910.88
499,9,6956.007,958.5514,70192.98,29910.88
500,9,6956.007,958.5514,70192.98,29910.88
501,9,6956.007,958.5514,70192.98,29910.88
502,9,6956.007,958.5514,70192.98,29910.88
503,9,6956.007,958.5514,70192.98,29910.88
504,9,6956.007,958.5514,70192.98,29910.88
505,9,6956.007,958.5514,70192.98,29910.88
506,9,6956.007,958.5514,70192.98,29910.88
507,9,6956.007,958.5514,70192.98,29910.88
508,9,6956.007,958.5514,70192.98,29910.88
509,9,6956.007,958.5514,70192.98,29910.88
510,9,6956.007,958.5514,70192.98,29910.88
511,9,6956.007,958.5514,70192.98,29910.88
512,9,6956.007,958.5514,70192.98,29910.88
513,9,6956.007,958.5514,70192.98,29910.88
514,9,6956.007,958.5514,70192.98,29910.88
515,9,6956.007,958.5514,70192.98,29910.88
516,9,6956.007,958.5514,70192.98,29910.88
517,9,6956.007,958.5514,70192.98,29910.88
518,9,6956.007,958.5514,70192.98,29910.88
519,9,6956.007,958.5514,70192.98,29910.88
520,9,6956.007,958.5514,70192.98,29910.88
521,9,6956.007,958.5514,70192.98,29910.88
522,9,6956.007,958.5514,70192.98,29910.88
523,9,6956.007,958.5514,70192.98,29910.88
524,9,6956.007,958.5514,70192.98,29910.88
525,9,6956.007,958.5514,70192.98,29910.88
526,9,6956.007,958.5514,70192.98,29910.88
527,9,6956.007,958.5514,70192.98,29910.88
528,9,6956.007,958.5514,70192.98,29910.88
529,9,6956.007,958.5514,70192.98,29910.88
530,10,6950.001,948.0826,70116.48,29776.26
531,10,6950.001,948.0826,70116.48,29776.26
532,10,6950.001,948.0826,70116.48,29776.26
533,10,6950.001,948.0826,70116.48,29776.26
534,10,6950.001,948.0826,70116.48,29776.26
535,10,6950.001,948.0826,70116.48,29776.26
536,10,6950.001,948.0826,70116.48,29776.26
537,10,6950.001,948.0826,70116.48,29776.26
538,10,6950.001,948.0826,70116.48,29776.26
539,10,6950.001,948.0826,70116.48,29776.26
540,10,6950.001,948.0826,70116.48,29776.26
541,10,6950.001,948.0826,70116.48,29776.26
542,10,6950.001,948.0826,70116.48,29776.26
543,10,6950.001,948.0826,70116.48,29776.26
544,10,6950.001,948.0826,70116.48,29776.26
545,10,6950.001,948.0826,70116.48,29776.26
546,10,6950.001,948.0826,70116.48,29776.26
547,10,6950.001,948.0826,70116.48,29776.26
548,11,6946.013,958.1335,70117.16,29672.55
549,11,6946.013,958.1335,70117.16,29672.55
550,11,6946.013,958.1335,70117.16,29672.55
551,11,6946.013,958.1335,70117.16,29672.55
552,11,6946.013,958.1335,70117.16,29672.55
553,11,6946.013,958.1335,70117.16,29672.55
554,11,6946.013,958.1335,70117.16,29672.55
555,11,6946.013,958.1335,70117.16,29672.55
556,11,6946.013,958.1335,70117.16,29672.55
557,11,6946.013,958.1335,70117.16,29672.55
558,11,6946.013,958.1335,70117.16,29672.55
559,11,6946.013,958.1335,70117.16,29672.55
560,11,6946.013,958.1335,70117.16,29672.55
561,11,6946.013,958.1335,70117.16,29672.55
562,11,6946.013,958.1335,70117.16,29672.55
563,11,6946.013,958.1335,70117.16,29672.55
564,12,7014.944,981.7395,70032.74,29657.8
565,12,7014.944,981.7395,70032.74,29657.8
566,12,7014.944,981.7395,70032.74,29657.8
567,12,7014.944,981.7395,70032.74,29657.8
568,12,7014.944,981.7395,70032.74,29657.8
569,12,7014.944,981.7395,70032.74,29657.8
570,12,7014.944,981.7395,70032.74,29657.8
571,12,7014.944,981.7395,70032.74,29657.8
572,12,7014.944,981.7395,70032.74,29657.8
573,12,7014.944,981.7395,70032.74,29657.8
574,12,7014.944,981.7395,70032.74,29657.8
575,12,7014.944,981.7395,70032.74,29657.8
576,12,7014.944,981.7395,70032.74,29657.8
577,12,7014.944,981.7395,70032.74,29657.8
578,12,7014.944,981.7395,70032.74,29657.8
579,12,7014.944,981.7395,70032.74,29657.8
580,12,7014.944,981.7395,70032.74,29657.8
581,12,7014.944,981.7395,70032.74,29657.8
582,12,7014.944,981.7395,70032.74,29657.8
583,12,7014.944,981.7395,70032.74,29657.8
584,11,7016.303,980.0795,70035.72,29626.69
585,11,7016.303,980.0795,70035.72,29626.69
586,11,7016.303,980.0795,70035.72,29626.69
587,11,7016.303,980.0795,70035.72,29626.69
588,11,7016.303,980.0795,70035.72,29626.69
589,11,7016.303,980.0795,70035.72,29626.69
590,11,7016.303,980.0795,70035.72,29626.69
591,11,7016.303,980.0795,70035.72,29626.69
592,11,7016.303,980.0795,70035.72,29626.69
593,11,7016.303,980.0795,70035.72,29626.69
594,11,7016.303,980.0795,70035.72,29626.69
595,11,7016.303,980.0795,70035.72,29626.69
596,11,7016.303,980.0795,70035.72,29626.69
597,11,7016.303,980.0795,70035.72,29626.69
598,11,7016.303,980.0795,70035.72,29626.69
599,11,7016.303,980.0795,70035.72,29626.69
600,11,7016.303,980.0795,70035.72,29626.69
601,11,7016.303,980.0795,70035.72,29626.69
602,11,7016.303,980.0795,70035.72,29626.69
603,11,7016.303,980.0795,70035.72,29626.69
604,11,7016.303,980.0795,70035.72,29626.69
605,11,7016.303,980.0795,70035.72,29626.69
606,11,7016.303,980.0795,70035.72,29626.69
607,11,7016.303,980.0795,70035.72,29626.69
608,11,7016.303,980.0795,70035.72,29626.69
609,11,7016.303,980.0795,70035.72,29626.69
610,11,7016.303,980.0795,70035.72,29626.69
611,11,7016.303,980.0795,70035.72,29626.69
