Time,Number of Animals,Average sense radius, Average speed,Average reproduction threshold,Average passed energy
293,12,6950.021,1128.897,69868.98,30106.09
294,12,6950.021,1128.897,69868.98,30106.09
295,12,6950.021,1128.897,69868.98,30106.09
296,12,6950.021,1128.897,69868.98,30106.09
297,12,6950.021,1128.897,69868.98,30106.09
298,12,6950.021,1128.897,69868.98,30106.09
299,12,6950.021,1128.897,69868.98,30106.09
300,12,6950.021,1128.897,69868.98,30106.09
301,12,6950.021,1128.897,69868.98,30106.09
302,13,6904.5,1158.774,69878.24,30223.68
303,13,6904.5,1158.774,69878.24,30223.68
304,13,6904.5,1158.774,69878.24,30223.68
305,13,6904.5,1158.774,69878.24,30223.68
306,13,6904.5,1158.774,69878.24,30223.68
307,13,6904.5,1158.774,69878.24,30223.68
308,13,6904.5,1158.774,69878.24,30223.68
309,13,6904.5,1158.774,69878.24,30223.68
310,13,6904.5,1158.774,69878.24,30223.68
311,13,6904.5,1158.774,69878.24,30223.68
312,13,6904.5,1158.774,69878.24,30223.68
313,14,6958.555,1107.67,69859.26,30205.52
314,14,6958.555,1107.67,69859.26,30205.52
315,14,6958.555,1107.67,69859.26,30205.52
316,14,6958.555,1107.67,69859.26,30205.52
317,14,6958.555,1107.67,69859.26,30205.52
318,14,6958.555,1107.67,69859.26,30205.52
319,14,6958.555,1107.67,69859.26,30205.52
320,14,6958.555,1107.67,69859.26,30205.52
321,14,6958.555,1107.67,69859.26,30205.52
322,14,6958.555,1107.67,69859.26,30205.52
323,14,6958.555,1107.67,69859.26,30205.52
324,14,6958.555,1107.67,69859.26,30205.52
325,14,6958.555,1107.67,69859.26,30205.52
326,14,6958.555,1107.67,69859.26,30205.52
327,14,6958.555,1107.67,69859.26,30205.52
328,14,6958.555,1107.67,69859.26,30205.52
329,14,6958.555,1107.67,69859.26,30205.52
330,13,6921.997,1130.483,69776.72,30264.11
331,13,6921.997,1130.483,69776.72,30264.11
332,13,6921.997,1130.483,69776.72,30264.11
333,13,6921.997,1130.483,69776.72,30264.11
334,13,6921.997,1130.483,69776.72,30264.11
335,13,6921.997,1130.483,69776.72,30264.11
336,13,6921.997,1130.483,69776.72,30264.11
337,13,6921.997,1130.483,69776.72,30264.11
338,13,6921.997,1130.483,69776.72,30264.11
339,13,6921.997,1130.483,69776.72,30264.11
340,13,6921.997,1130.483,69776.72,30264.11
341,13,6921.997,1130.483,69776.72,30264.11
342,13,6921.997,1130.483,69776.72,30264.11
343,13,6921.997,1130.483,69776.72,30264.11
344,13,6921.997,1130.483,69776.72,30264.11
345,13,6921.997,1130.483,69776.72,30264.11
346,13,6921.997,1130.483,69776.72,30264.11
347,13,6921.997,1130.483,69776.72,30264.11
348,13,6921.997,1130.483,69776.72,30264.11
349,13,6921.997,1130.483,69776.72,30264.11
350,11,6946.965,1129.235,69810.82,30282.89
351,11,6946.965,1129.235,69810.82,30282.89
352,11,6946.965,1129.235,69810.82,30282.89
353,11,6946.965,1129.235,69810.82,30282.89
354,11,6946.965,1129.235,69810.82,30282.89
355,11,6946.965,1129.235,69810.82,30282.89
356,11,6946.965,1129.235,69810.82,30282.89
357,11,6946.965,1129.235,69810.82,30282.89
358,11,6946.965,1129.235,69810.82,30282.89
359,11,6946.965,1129.235,69810.82,30282.89
360,11,6946.965,1129.235,69810.82,30282.89
361,11,6946.965,1129.235,69810.82,30282.89
362,10,7005.838,1090.429,69792.97,30147.71
363,10,7005.838,1090.429,69792.97,30147.71
364,10,7005.838,1090.429,69792.97,30147.71
365,10,7005.838,1090.429,69792.97,30147.71
366,10,7005.838,1090.429,69792.97,30147.71
367,10,7005.838,1090.429,69792.97,30147.71
368,10,7005.838,1090.429,69792.97,30147.71
369,10,7005.838,1090.429,69792.97,30147.71
370,10,7005.838,1090.429,69792.97,30147.71
371,10,7005.838,1090.429,69792.97,30147.71
372,10,7005.838,1090.429,69792.97,30147.71
373,10,7005.838,1090.429,69792.97,30147.71
374,10,7005.838,1090.429,69792.97,30147.71
375,10,7005.838,1090.429,69792.97,30147.71
376,10,7005.838,1090.429,69792.97,30147.71
377,10,7005.838,1090.429,69792.97,30147.71
378,10,7005.838,1090.429,69792.97,30147.71
379,10,7005.838,1090.429,69792.97,30147.71
380,10,7005.838,1090.429,69792.97,30147.71
381,10,7005.838,1090.429,69792.97,30147.71
382,10,7005.838,1090.429,69792.97,30147.71
383,10,7005.838,1090.429,69792.97,30147.71
384,10,7005.838,1090.429,69792.97,30147.71
385,10,7005.838,1090.429,69792.97,30147.71
386,10,7005.838,1090.429,69792.97,30147.71
387,10,7005.838,1090.429,69792.97,30147.71
388,10,7005.838,1090.429,69792.97,30147.71
389,10,7005.838,1090.429,69792.97,30147.71
390,10,7005.838,1090.429,69792.97,30147.71
391,10,7005.838,1090.429,69792.97,30147.71
392,10,7005.838,1090.429,69792.97,30147.71
393,10,7005.838,1090.429,69792.97,30147.71
394,10,7005.838,1090.429,69792.97,30147.71
395,10,7005.838,1090.429,69792.97,30147.71
396,10,7005.838,1090.429,69792.97,30147.71
397,10,7005.838,1090.429,69792.97,30147.71
398,10,7005.838,1090.429,69792.97,30147.71
399,10,7005.838,1090.429,69792.97,30147.71
400,10,7005.838,1090.429,69792.97,30147.71
401,10,7005.838,1090.429,69792.97,30147.71
402,10,7005.838,1090.429,69792.97,30147.71
403,10,7005.838,1090.429,69792.97,30147.71
404,10,7005.838,1090.429,69792.97,30147.71
405,10,7005.838,1090.429,69792.97,30147.71
406,10,7005.838,1090.429,69792.97,30147.71
407,10,7005.838,1090.429,69792.97,30147.71
408,10,7005.838,1090.429,69792.97,30147.71
409,10,7005.838,1090.429,69792.97,30147.71
410,10,7005.838,1090.429,69792.97,30147.71
411,10,7005.838,1090.429,69792.97,30147.71
412,10,7005.838,1090.429,69792.97,30147.71
413,10,7005.838,1090.429,69792.97,30147.71
414,10,7005.838,1090.429,69792.97,30147.71
415,10,7005.838,1090.429,69792.97,30147.71
416,10,7005.838,1090.429,69792.97,30147.71
417,10,7005.838,1090.429,69792.97,30147.71
418,10,7005.838,1090.429,69792.97,30147.71
419,10,7005.838,1090.429,69792.97,30147.71
420,10,7005.838,1090.429,69792.97,30147.71
421,10,7005.838,1090.429,69792.97,30147.71
422,10,7005.838,1090.429,69792.97,30147.71
423,10,7005.838,1090.429,69792.97,30147.71
424,10,7005.838,1090.429,69792.97,30147.71
425,10,7005.838,1090.429,69792.97,30147.71
426,10,7005.838,1090.429,69792.97,30147.71
427,10,7005.838,1090.429,69792.97,30147.71
428,10,7005.838,1090.429,69792.97,30147.71
429,10,7005.838,1090.429,69792.97,30147.71
430,10,7005.838,1090.429,69792.97,30147.71
431,10,7005.838,1090.429,69792.97,30147.71
432,10,7005.838,1090.429,69792.97,30147.71
433,10,7005.838,1090.429,69792.97,30147.71
434,10,7005.838,1090.429,69792.97,30147.71
435,10,7005.838,1090.429,69792.97,30147.71
436,10,7005.838,1090.429,69792.97,30147.71
437,10,7005.838,1090.429,69792.97,30147.71
438,10,7005.838,1090.429,69792.97,30147.71
439,10,7005.838,1090.429,69792.97,30147.71
440,10,7005.838,1090.429,69792.97,30147.71
441,10,7005.838,1090.429,69792.97,30147.71
442,10,7005.838,1090.429,69792.97,30147.71
443,10,7005.838,1090.429,69792.97,30147.71
444,10,7005.838,1090.429,69792.97,30147.71
445,10,7005.838,1090.429,69792.97,30147.71
446,10,7005.838,1090.429,69792.97,30147.71
447,10,7005.838,1090.429,69792.97,30147.71
448,10,7005.838,1090.429,69792.97,30147.71
449,10,7005.838,1090.429,69792.97,30147.71
450,10,7005.838,1090.429,69792.97,30147.71
451,10,7005.838,1090.429,69792.97,30147.71
452,10,7005.838,1090.429,69792.97,30147.71
453,10,7005.838,1090.429,69792.97,30147.71
454,10,7005.838,1090.429,69792.97,30147.71
455,10,7005.838,1090.429,69792.97,30147.71
456,10,7005.838,1090.429,69792.97,30147.71
457,10,7005.838,1090.429,69792.97,30147.71
458,10,7005.838,1090.429,69792.97,30147.71
459,10,7005.838,1090.429,69792.97,30147.71
460,10,7005.838,1090.429,69792.97,30147.71
461,10,7005.838,1090.429,69792.97,30147.71
462,10,7005.838,1090.429,69792.97,30147.71
463,10,7005.838,1090.429,69792.97,30147.71
464,10,7005.838,1090.429,69792.97,30147.71
465,10,7005.838,1090.429,69792.97,30147.71
466,10,7005.838,1090.429,69792.97,30147.71
467,10,7005.838,1090.429,69792.97,30147.71
468,10,7005.838,1090.429,69792.97,30147.71
469,10,7005.838,1090.429,69792.97,30147.71
470,10,7005.838,1090.429,69792.97,30147.71
471,10,7005.838,1090.429,69792.97,30147.71
472,10,7005.838,1090.429,69792.97,30147.71
473,10,7005.838,1090.429,69792.97,30147.71
474,10,7005.838,1090.429,69792.97,30147.71
475,10,7005.838,1090.429,69792.97,30147.71
476,10,7005.838,1090.429,69792.97,30147.71
477,10,7005.838,1090.429,69792.97,30147.71
478,10,7005.838,1090.429,69792.97,30147.71
479,10,7005.838,1090.429,69792.97,30147.71
480,10,7005.838,1090.429,69792.97,30147.71
481,10,7005.838,1090.429,69792.97,30147.71
482,10,7005.838,1090.429,69792.97,30147.71
483,10,7005.838,1090.429,69792.97,30147.71
484,10,7005.838,1090.429,69792.97,30147.71
485,10,7005.838,1090.429,69792.97,30147.71
486,10,7005.838,1090.429,69792.97,30147.71
487,10,7005.838,1090.429,69792.97,30147.71
488,10,7005.838,1090.429,69792.97,30147.71
489,10,7005.838,1090.429,69792.97,30147.71
490,10,7005.838,1090.429,69792.97,30147.71
491,10,7005.838,1090.429,69792.97,30147.71
492,10,7005.838,1090.429,69792.97,30147.71
493,10,7005.838,1090.429,69792.97,30147.71
494,10,7005.838,1090.429,69792.97,30147.71
495,10,7005.838,1090.429,69792.97,30147.71
496,10,7005.838,1090.429,69792.97,30147.71
497,10,7005.838,1090.429,69792.97,30147.71
498,10,7005.838,1090.429,69792.97,30147.71
499,10,7005.838,1090.429,69792.97,30147.71
500,10,7005.838,1090.429,69792.97,30147.71
501,10,7005.838,1090.429,69792.97,30147.71
502,10,7005.838,1090.429,69792.97,30147.71
503,10,7005.838,1090.429,69792.97,30147.71
504,10,7005.838,1090.429,69792.97,30147.71
505,10,7005.838,1090.429,69792.97,30147.71
506,10,7005.838,1090.429,69792.97,30147.71
507,10,7005.838,1090.429,69792.97,30147.71
508,10,7005.838,1090.429,69792.97,30147.71
509,10,7005.838,1090.429,69792.97,30147.71
510,10,7005.838,1090.429,69792.97,30147.71
511,10,7005.838,1090.429,69792.97,30147.71
512,10,7005.838,1090.429,69792.97,30147.71
513,10,7005.838,1090.429,69792.97,30147.71
514,10,7005.838,1090.429,69792.97,30147.71
515,10,7005.838,1090.429,69792.97,30147.71
516,10,7005.838,1090.429,69792.97,30147.71
517,10,7005.838,1090.429,69792.97,30147.71
518,10,7005.838,1090.429,69792.97,30147.71
519,10,7005.838,1090.429,69792.97,30147.71
520,10,7005.838,1090.429,69792.97,30147.71
521,10,7005.838,1090.429,69792.97,30147.71
522,10,7005.838,1090.429,69792.97,30147.71
523,10,7005.838,1090.429,69792.97,30147.71
524,10,7005.838,1090.429,69792.97,30147.71
525,10,7005.838,1090.429,69792.97,30147.71
526,10,7005.838,1090.429,69792.97,30147.71
527,10,7005.838,1090.429,69792.97,30147.71
528,10,7005.838,1090.429,69792.97,30147.71
529,10,7005.838,1090.429,69792.97,30147.71
530,10,7005.838,1090.429,69792.97,30147.71
531,10,7005.838,1090.429,69792.97,30147.71
532,10,7005.838,1090.429,69792.97,30147.71
533,10,7005.838,1090.429,69792.97,30147.71
534,10,7005.838,1090.429,69792.97,30147.71
535,10,7005.838,1090.429,69792.97,30147.71
536,10,7005.838,1090.429,69792.97,30147.71
537,11,6991.447,1130.443,69975.74,30198.34
538,11,6991.447,1130.443,69975.74,30198.34
539,11,6991.447,1130.443,69975.74,30198.34
540,11,6991.447,1130.443,69975.74,30198.34
541,11,6991.447,1130.443,69975.74,30198.34
542,11,6991.447,1130.443,69975.74,30198.34
543,11,6991.447,1130.443,69975.74,30198.34
544,11,6991.447,1130.443,69975.74,30198.34
545,11,6991.447,1130.443,69975.74,30198.34
546,12,6934.957,1083.857,70046.8,30068.61
547,12,6934.957,1083.857,70046.8,30068.61
548,12,6934.957,1083.857,70046.8,30068.61
549,12,6934.957,1083.857,70046.8,30068.61
550,12,6934.957,1083.857,70046.8,30068.61
551,12,6934.957,1083.857,70046.8,30068.61
552,13,6883.377,1045.658,70023.48,30174.21
553,13,6883.377,1045.658,70023.48,30174.21
554,13,6883.377,1045.658,70023.48,30174.21
555,13,6883.377,1045.658,70023.48,30174.21
556,13,6883.377,1045.658,70023.48,30174.21
557,13,6883.377,1045.658,70023.48,30174.21
558,13,6883.377,1045.658,70023.48,30174.21
559,13,6883.377,1045.658,70023.48,30174.21
560,13,6883.377,1045.658,70023.48,30174.21
561,13,6883.377,1045.658,70023.48,30174.21
562,13,6883.377,1045.658,70023.48,30174.21
563,13,6883.377,1045.658,70023.48,30174.21
564,13,6883.377,1045.658,70023.48,30174.21
565,13,6883.377,1045.658,70023.48,30174.21
566,13,6883.377,1045.658,70023.48,30174.21
567,13,6883.377,1045.658,70023.48,30174.21
568,13,6883.377,1045.658,70023.48,30174.21
569,13,6883.377,1045.658,70023.48,30174.21
570,14,6756.84,1059.297,70125.37,30065.12
571,14,6756.84,1059.297,70125.37,30065.12
572,14,6756.84,1059.297,70125.37,30065.12
573,14,6756.84,1059.297,70125.37,30065.12
574,14,6756.84,1059.297,70125.37,30065.12
575,14,6756.84,1059.297,70125.37,30065.12
576,14,6756.84,1059.297,70125.37,30065.12
577,14,6756.84,1059.297,70125.37,30065.12
578,14,6756.84,1059.297,70125.37,30065.12
579,14,6756.84,1059.297,70125.37,30065.12
580,14,6756.84,1059.297,70125.37,30065.12
581,14,6756.84,1059.297,70125.37,30065.12
582,14,6756.84,1059.297,70125.37,30065.12
583,14,6756.84,1059.297,70125.37,30065.12
584,14,6756.84,1059.297,70125.37,30065.12
585,14,6756.84,1059.297,70125.37,30065.12
586,14,6756.84,1059.297,70125.37,30065.12
587,14,6756.84,1059.297,70125.37,30065.12
588,14,6756.84,1059.297,70125.37,30065.12
589,14,6756.84,1059.297,70125.37,30065.12
590,14,6756.84,1059.297,70125.37,30065.12
591,14,6756.84,1059.297,70125.37,30065.12
592,14,6756.84,1059.297,70125.37,30065.12
593,14,6756.84,1059.297,70125.37,30065.12
594,14,6756.84,1059.297,70125.37,30065.12
595,14,6756.84,1059.297,70125.37,30065.12
