Time,Number of Animals,Average sense radius, Average speed,Average reproduction threshold,Average passed energy
113,10,6958.708,1051.576,70269.45,29577.93
114,10,6958.708,1051.576,70269.45,29577.93
115,10,6958.708,1051.576,70269.45,29577.93
116,10,6958.708,1051.576,70269.45,29577.93
117,10,6958.708,1051.576,70269.45,29577.93
118,10,6958.708,1051.576,70269.45,29577.93
119,10,6958.708,1051.576,70269.45,29577.93
120,10,6958.708,1051.576,70269.45,29577.93
121,10,6958.708,1051.576,70269.45,29577.93
122,10,6958.708,1051.576,70269.45,29577.93
123,9,6954.119,1057.307,70299.39,29531.04
124,9,6954.119,1057.307,70299.39,29531.04
125,9,6954.119,1057.307,70299.39,29531.04
126,9,6954.119,1057.307,70299.39,29531.04
127,9,6954.119,1057.307,70299.39,29531.04
128,9,6954.119,1057.307,70299.39,29531.04
129,8,6849.709,1055.143,70201.22,29645.36
130,8,6849.709,1055.143,70201.22,29645.36
131,8,6849.709,1055.143,70201.22,29645.36
132,8,6849.709,1055.143,70201.22,29645.36
133,8,6849.709,1055.143,70201.22,29645.36
134,8,6849.709,1055.143,70201.22,29645.36
135,8,6849.709,1055.143,70201.22,29645.36
136,8,6849.709,1055.143,70201.22,29645.36
137,8,6849.709,1055.143,70201.22,29645.36
138,8,6849.709,1055.143,70201.22,29645.36
139,8,6849.709,1055.143,70201.22,29645.36
140,8,6849.709,1055.143,70201.22,29645.36
141,8,6849.709,1055.143,70201.22,29645.36
142,8,6849.709,1055.143,70201.22,29645.36
143,8,6849.709,1055.143,70201.22,29645.36
144,8,6849.709,1055.143,70201.22,29645.36
145,8,6849.709,1055.143,70201.22,29645.36
146,8,6849.709,1055.143,70201.22,29645.36
147,8,6849.709,1055.143,70201.22,29645.36
148,8,6849.709,1055.143,70201.22,29645.36
149,8,6849.709,1055.143,70201.22,29645.36
150,8,6849.709,1055.143,70201.22,29645.36
151,8,6849.709,1055.143,70201.22,29645.36
152,8,6849.709,1055.143,70201.22,29645.36
153,8,6849.709,1055.143,70201.22,29645.36
154,8,6849.709,1055.143,70201.22,29645.36
155,8,6849.709,1055.143,70201.22,29645.36
156,8,6849.709,1055.143,70201.22,29645.36
157,8,6849.709,1055.143,70201.22,29645.36
158,8,6849.709,1055.143,70201.22,29645.36
159,8,6849.709,1055.143,70201.22,29645.36
160,8,6849.709,1055.143,70201.22,29645.36
161,8,6849.709,1055.143,70201.22,29645.36
162,8,6849.709,1055.143,70201.22,29645.36
163,8,6849.709,1055.143,70201.22,29645.36
164,8,6849.709,1055.143,70201.22,29645.36
165,8,6849.709,1055.143,70201.22,29645.36
166,8,6849.709,1055.143,70201.22,29645.36
167,8,6849.709,1055.143,70201.22,29645.36
168,8,6849.709,1055.143,70201.22,29645.36
169,8,6849.709,1055.143,70201.22,29645.36
170,8,6849.709,1055.143,70201.22,29645.36
171,8,6849.709,1055.143,70201.22,29645.36
172,8,6849.709,1055.143,70201.22,29645.36
173,8,6849.709,1055.143,70201.22,29645.36
174,8,6849.709,1055.143,70201.22,29645.36
175,8,6849.709,1055.143,70201.22,29645.36
176,8,6849.709,1055.143,70201.22,29645.36
177,8,6849.709,1055.143,70201.22,29645.36
178,8,6849.709,1055.143,70201.22,29645.36
179,8,6849.709,1055.143,70201.22,29645.36
180,8,6849.709,1055.143,70201.22,29645.36
181,8,6849.709,1055.143,70201.22,29645.36
182,8,6849.709,1055.143,70201.22,29645.36
183,9,6818.492,1073.872,70432.72,29613.93
184,9,6818.492,1073.872,70432.72,29613.93
185,9,6818.492,1073.872,70432.72,29613.93
186,9,6818.492,1073.872,70432.72,29613.93
187,9,6818.492,1073.872,70432.72,29613.93
188,9,6818.492,1073.872,70432.72,29613.93
189,9,6818.492,1073.872,70432.72,29613.93
190,9,6818.492,1073.872,70432.72,29613.93
191,9,6818.492,1073.872,70432.72,29613.93
192,9,6818.492,1073.872,70432.72,29613.93
193,9,6818.492,1073.872,70432.72,29613.93
194,9,6818.492,1073.872,70432.72,29613.93
195,10,6893.689,1086.596,70687.64,29697.89
196,10,6893.689,1086.596,70687.64,29697.89
197,10,6893.689,1086.596,70687.64,29697.89
198,10,6893.689,1086.596,70687.64,29697.89
199,10,6893.689,1086.596,70687.64,29697.89
200,10,6893.689,1086.596,70687.64,29697.89
201,10,6893.689,1086.596,70687.64,29697.89
202,10,6893.689,1086.596,70687.64,29697.89
203,10,6893.689,1086.596,70687.64,29697.89
204,10,6893.689,1086.596,70687.64,29697.89
205,10,6893.689,1086.596,70687.64,29697.89
206,10,6893.689,1086.596,70687.64,29697.89
207,10,6893.689,1086.596,70687.64,29697.89
208,10,6893.689,1086.596,70687.64,29697.89
209,10,6893.689,1086.596,70687.64,29697.89
210,10,6893.689,1086.596,70687.64,29697.89
211,10,6893.689,1086.596,70687.64,29697.89
212,10,6893.689,1086.596,70687.64,29697.89
213,10,6893.689,1086.596,70687.64,29697.89
214,11,6937.564,1129.833,70538.02,29616.94
215,11,6937.564,1129.833,70538.02,29616.94
216,11,6937.564,1129.833,70538.02,29616.94
217,11,6937.564,1129.833,70538.02,29616.94
218,11,6937.564,1129.833,70538.02,29616.94
219,11,6937.564,1129.833,70538.02,29616.94
220,11,6937.564,1129.833,70538.02,29616.94
221,11,6937.564,1129.833,70538.02,29616.94
222,11,6937.564,1129.833,70538.02,29616.94
223,11,6937.564,1129.833,70538.02,29616.94
224,11,6937.564,1129.833,70538.02,29616.94
225,11,6937.564,1129.833,70538.02,29616.94
226,11,6937.564,1129.833,70538.02,29616.94
227,11,6937.564,1129.833,70538.02,29616.94
228,11,6937.564,1129.833,70538.02,29616.94
229,11,6937.564,1129.833,70538.02,29616.94
230,11,6937.564,1129.833,70538.02,29616.94
231,11,6937.564,1129.833,70538.02,29616.94
232,11,6937.564,1129.833,70538.02,29616.94
233,11,6937.564,1129.833,70538.02,29616.94
234,11,6937.564,1129.833,70538.02,29616.94
235,11,6937.564,1129.833,70538.02,29616.94
236,11,6937.564,1129.833,70538.02,29616.94
237,11,6937.564,1129.833,70538.02,29616.94
238,11,6937.564,1129.833,70538.02,29616.94
239,11,6937.564,1129.833,70538.02,29616.94
240,11,6937.564,1129.833,70538.02,29616.94
241,11,6937.564,1129.833,70538.02,29616.94
242,11,6937.564,1129.833,70538.02,29616.94
243,11,6937.564,1129.833,70538.02,29616.94
244,10,6874.274,1122.705,70293.63,29533.28
245,10,6874.274,1122.705,70293.63,29533.28
246,10,6874.274,1122.705,70293.63,29533.28
247,10,6874.274,1122.705,70293.63,29533.28
248,10,6874.274,1122.705,70293.63,29533.28
249,10,6874.274,1122.705,70293.63,29533.28
250,10,6874.274,1122.705,70293.63,29533.28
251,10,6874.274,1122.705,70293.63,29533.28
252,10,6874.274,1122.705,70293.63,29533.28
253,10,6874.274,1122.705,70293.63,29533.28
254,10,6874.274,1122.705,70293.63,29533.28
255,10,6874.274,1122.705,70293.63,29533.28
256,10,6874.274,1122.705,70293.63,29533.28
257,10,6874.274,1122.705,70293.63,29533.28
258,10,6874.274,1122.705,70293.63,29533.28
259,10,6874.274,1122.705,70293.63,29533.28
260,10,6874.274,1122.705,70293.63,29533.28
261,10,6874.274,1122.705,70293.63,29533.28
262,10,6874.274,1122.705,70293.63,29533.28
263,10,6874.274,1122.705,70293.63,29533.28
264,10,6874.274,1122.705,70293.63,29533.28
265,10,6874.274,1122.705,70293.63,29533.28
266,10,6874.274,1122.705,70293.63,29533.28
267,9,6899.126,1114.119,70219.84,29669.08
268,9,6899.126,1114.119,70219.84,29669.08
269,9,6899.126,1114.119,70219.84,29669.08
270,9,6899.126,1114.119,70219.84,29669.08
271,9,6899.126,1114.119,70219.84,29669.08
272,9,6899.126,1114.119,70219.84,29669.08
273,9,6899.126,1114.119,70219.84,29669.08
274,9,6899.126,1114.119,70219.84,29669.08
275,9,6899.126,1114.119,70219.84,29669.08
276,9,6899.126,1114.119,70219.84,29669.08
277,9,6899.126,1114.119,70219.84,29669.08
278,9,6899.126,1114.119,70219.84,29669.08
279,9,6899.126,1114.119,70219.84,29669.08
280,9,6899.126,1114.119,70219.84,29669.08
281,9,6899.126,1114.119,70219.84,29669.08
282,9,6899.126,1114.119,70219.84,29669.08
283,9,6899.126,1114.119,70219.84,29669.08
284,9,6899.126,1114.119,70219.84,29669.08
285,9,6899.126,1114.119,70219.84,29669.08
286,9,6899.126,1114.119,70219.84,29669.08
287,9,6899.126,1114.119,70219.84,29669.08
288,9,6899.126,1114.119,70219.84,29669.08
289,9,6899.126,1114.119,70219.84,29669.08
290,9,6899.126,1114.119,70219.84,29669.08
291,9,6899.126,1114.119,70219.84,29669.08
292,9,6899.126,1114.119,70219.84,29669.08
293,9,6899.126,1114.119,70219.84,29669.08
294,9,6899.126,1114.119,70219.84,29669.08
295,8,6886.518,1128.384,70247.31,29627.72
296,8,6886.518,1128.384,70247.31,29627.72
297,8,6886.518,1128.384,70247.31,29627.72
298,8,6886.518,1128.384,70247.31,29627.72
299,8,6886.518,1128.384,70247.31,29627.72
300,8,6886.518,1128.384,70247.31,29627.72
301,8,6886.518,1128.384,70247.31,29627.72
302,8,6886.518,1128.384,70247.31,29627.72
303,8,6886.518,1128.384,70247.31,29627.72
304,8,6886.518,1128.384,70247.31,29627.72
305,8,6886.518,1128.384,70247.31,29627.72
306,8,6886.518,1128.384,70247.31,29627.72
307,8,6886.518,1128.384,70247.31,29627.72
308,8,6886.518,1128.384,70247.31,29627.72
309,8,6886.518,1128.384,70247.31,29627.72
310,8,6886.518,1128.384,70247.31,29627.72
311,8,6886.518,1128.384,70247.31,29627.72
312,8,6886.518,1128.384,70247.31,29627.72
313,8,6886.518,1128.384,70247.31,29627.72
314,8,6886.518,1128.384,70247.31,29627.72
315,8,6886.518,1128.384,70247.31,29627.72
316,8,6886.518,1128.384,70247.31,29627.72
317,8,6886.518,1128.384,70247.31,29627.72
318,8,6886.518,1128.384,70247.31,29627.72
319,8,6886.518,1128.384,70247.31,29627.72
320,8,6886.518,1128.384,70247.31,29627.72
321,8,6886.518,1128.384,70247.31,29627.72
322,8,6886.518,1128.384,70247.31,29627.72
323,8,6886.518,1128.384,70247.31,29627.72
324,8,6886.518,1128.384,70247.31,29627.72
325,8,6886.518,1128.384,70247.31,29627.72
326,8,6886.518,1128.384,70247.31,29627.72
327,8,6886.518,1128.384,70247.31,29627.72
328,8,6886.518,1128.384,70247.31,29627.72
329,8,6886.518,1128.384,70247.31,29627.72
330,8,6886.518,1128.384,70247.31,29627.72
331,8,6886.518,1128.384,70247.31,29627.72
332,8,6886.518,1128.384,70247.31,29627.72
333,8,6886.518,1128.384,70247.31,29627.72
334,8,6886.518,1128.384,70247.31,29627.72
335,8,6886.518,1128.384,70247.31,29627.72
336,8,6886.518,1128.384,70247.31,29627.72
337,8,6886.518,1128.384,70247.31,29627.72
338,8,6886.518,1128.384,70247.31,29627.72
339,8,6886.518,1128.384,70247.31,29627.72
340,8,6886.518,1128.384,70247.31,29627.72
341,8,6886.518,1128.384,70247.31,29627.72
342,8,6886.518,1128.384,70247.31,29627.72
343,8,6886.518,1128.384,70247.31,29627.72
344,8,6886.518,1128.384,70247.31,29627.72
345,8,6886.518,1128.384,70247.31,29627.72
346,8,6886.518,1128.384,70247.31,29627.72
347,8,6886.518,1128.384,70247.31,29627.72
348,8,6886.518,1128.384,70247.31,29627.72
349,8,6886.518,1128.384,70247.31,29627.72
350,8,6886.518,1128.384,70247.31,29627.72
351,8,6886.518,1128.384,70247.31,29627.72
352,8,6886.518,1128.384,70247.31,29627.72
353,8,6886.518,1128.384,70247.31,29627.72
354,8,6886.518,1128.384,70247.31,29627.72
355,8,6886.518,1128.384,70247.31,29627.72
356,8,6886.518,1128.384,70247.31,29627.72
357,8,6886.518,1128.384,70247.31,29627.72
358,8,6886.518,1128.384,70247.31,29627.72
359,8,6886.518,1128.384,70247.31,29627.72
360,8,6886.518,1128.384,70247.31,29627.72
361,8,6886.518,1128.384,70247.31,29627.72
362,8,6886.518,1128.384,70247.31,29627.72
363,8,6886.518,1128.384,70247.31,29627.72
364,8,6886.518,1128.384,70247.31,29627.72
365,8,6886.518,1128.384,70247.31,29627.72
366,8,6886.518,1128.384,70247.31,29627.72
367,8,6886.518,1128.384,70247.31,29627.72
368,8,6886.518,1128.384,70247.31,29627.72
369,8,6886.518,1128.384,70247.31,29627.72
370,8,6886.518,1128.384,70247.31,29627.72
371,8,6886.518,1128.384,70247.31,29627.72
372,8,6886.518,1128.384,70247.31,29627.72
373,8,6886.518,1128.384,70247.31,29627.72
374,8,6886.518,1128.384,70247.31,29627.72
375,8,6886.518,1128.384,70247.31,29627.72
376,8,6886.518,1128.384,70247.31,29627.72
377,8,6886.518,1128.384,70247.31,29627.72
378,8,6886.518,1128.384,70247.31,29627.72
379,8,6886.518,1128.384,70247.31,29627.72
380,8,6886.518,1128.384,70247.31,29627.72
381,8,6886.518,1128.384,70247.31,29627.72
382,8,6886.518,1128.384,70247.31,29627.72
383,8,6886.518,1128.384,70247.31,29627.72
384,8,6886.518,1128.384,70247.31,29627.72
385,8,6886.518,1128.384,70247.31,29627.72
386,8,6886.518,1128.384,70247.31,29627.72
387,8,6886.518,1128.384,70247.31,29627.72
388,8,6886.518,1128.384,70247.31,29627.72
389,8,6886.518,1128.384,70247.31,29627.72
390,8,6886.518,1128.384,70247.31,29627.72
391,8,6886.518,1128.384,70247.31,29627.72
392,8,6886.518,1128.384,70247.31,29627.72
393,8,6886.518,1128.384,70247.31,29627.72
394,8,6886.518,1128.384,70247.31,29627.72
395,8,6886.518,1128.384,70247.31,29627.72
396,8,6886.518,1128.384,70247.31,29627.72
397,8,6886.518,1128.384,70247.31,29627.72
398,8,6886.518,1128.384,70247.31,29627.72
399,8,6886.518,1128.384,70247.31,29627.72
400,8,6886.518,1128.384,70247.31,29627.72
401,8,6886.518,1128.384,70247.31,29627.72
402,8,6886.518,1128.384,70247.31,29627.72
403,8,6886.518,1128.384,70247.31,29627.72
404,8,6886.518,1128.384,70247.31,29627.72
405,8,6886.518,1128.384,70247.31,29627.72
406,8,6886.518,1128.384,70247.31,29627.72
407,8,6886.518,1128.384,70247.31,29627.72
408,8,6886.518,1128.384,70247.31,29627.72
409,8,6886.518,1128.384,70247.31,29627.72
410,8,6886.518,1128.384,70247.31,29627.72
411,8,6886.518,1128.384,70247.31,29627.72
412,8,6886.518,1128.384,70247.31,29627.72
413,8,6886.518,1128.384,70247.31,29627.72
414,8,6886.518,1128.384,70247.31,29627.72
415,8,6886.518,1128.384,70247.31,29627.72
416,8,6886.518,1128.384,70247.31,29627.72
417,8,6886.518,1128.384,70247.31,29627.72
418,8,6886.518,1128.384,70247.31,29627.72
419,8,6886.518,1128.384,70247.31,29627.72
420,8,6886.518,1128.384,70247.31,29627.72
421,8,6886.518,1128.384,70247.31,29627.72
422,8,6886.518,1128.384,70247.31,29627.72
423,8,6886.518,1128.384,70247.31,29627.72
424,8,6886.518,1128.384,70247.31,29627.72
425,8,6886.518,1128.384,70247.31,29627.72
426,8,6886.518,1128.384,70247.31,29627.72
427,8,6886.518,1128.384,70247.31,29627.72
428,8,6886.518,1128.384,70247.31,29627.72
429,8,6886.518,1128.384,70247.31,29627.72
430,8,6886.518,1128.384,70247.31,29627.72
431,8,6886.518,1128.384,70247.31,29627.72
432,8,6886.518,1128.384,70247.31,29627.72
433,8,6886.518,1128.384,70247.31,29627.72
434,8,6886.518,1128.384,70247.31,29627.72
435,8,6886.518,1128.384,70247.31,29627.72
436,8,6886.518,1128.384,70247.31,29627.72
437,8,6886.518,1128.384,70247.31,29627.72
438,8,6886.518,1128.384,70247.31,29627.72
439,8,6886.518,1128.384,70247.31,29627.72
440,8,6886.518,1128.384,70247.31,29627.72
441,8,6886.518,1128.384,70247.31,29627.72
442,8,6886.518,1128.384,70247.31,29627.72
443,8,6886.518,1128.384,70247.31,29627.72
444,8,6886.518,1128.384,70247.31,29627.72
445,8,6886.518,1128.384,70247.31,29627.72
446,8,6886.518,1128.384,70247.31,29627.72
447,8,6886.518,1128.384,70247.31,29627.72
448,8,6886.518,1128.384,70247.31,29627.72
449,8,6886.518,1128.384,70247.31,29627.72
450,8,6886.518,1128.384,70247.31,29627.72
451,8,6886.518,1128.384,70247.31,29627.72
452,8,6886.518,1128.384,70247.31,29627.72
453,8,6886.518,1128.384,70247.31,29627.72
454,8,6886.518,1128.384,70247.31,29627.72
455,8,6886.518,1128.384,70247.31,29627.72
456,8,6886.518,1128.384,70247.31,29627.72
457,8,6886.518,1128.384,70247.31,29627.72
458,8,6886.518,1128.384,70247.31,29627.72
459,8,6886.518,1128.384,70247.31,29627.72
460,8,6886.518,1128.384,70247.31,29627.72
461,8,6886.518,1128.384,70247.31,29627.72
462,8,6886.518,1128.384,70247.31,29627.72
463,8,6886.518,1128.384,70247.31,29627.72
464,8,6886.518,1128.384,70247.31,29627.72
465,8,6886.518,1128.384,70247.31,29627.72
466,8,6886.518,1128.384,70247.31,29627.72
467,8,6886.518,1128.384,70247.31,29627.72
468,8,6886.518,1128.384,70247.31,29627.72
469,8,6886.518,1128.384,70247.31,29627.72
470,8,6886.518,1128.384,70247.31,29627.72
471,8,6886.518,1128.384,70247.31,29627.72
472,8,6886.518,1128.384,70247.31,29627.72
473,8,6886.518,1128.384,70247.31,29627.72
474,8,6886.518,1128.384,70247.31,29627.72
475,8,6886.518,1128.384,70247.31,29627.72
476,8,6886.518,1128.384,70247.31,29627.72
477,8,6886.518,1128.384,70247.31,29627.72
478,8,6886.518,1128.384,70247.31,29627.72
479,8,6886.518,1128.384,70247.31,29627.72
480,8,6886.518,1128.384,70247.31,29627.72
481,8,6886.518,1128.384,70247.31,29627.72
482,8,6886.518,1128.384,70247.31,29627.72
483,8,6886.518,1128.384,70247.31,29627.72
484,8,6886.518,1128.384,70247.31,29627.72
485,8,6886.518,1128.384,70247.31,29627.72
486,8,6886.518,1128.384,70247.31,29627.72
487,8,6886.518,1128.384,70247.31,29627.72
488,8,6886.518,1128.384,70247.31,29627.72
489,8,6886.518,1128.384,70247.31,29627.72
490,8,6886.518,1128.384,70247.31,29627.72
491,8,6886.518,1128.384,70247.31,29627.72
492,8,6886.518,1128.384,70247.31,29627.72
493,8,6886.518,1128.384,70247.31,29627.72
494,8,6886.518,1128.384,70247.31,29627.72
495,8,6886.518,1128.384,70247.31,29627.72
496,8,6886.518,1128.384,70247.31,29627.72
497,8,6886.518,1128.384,70247.31,29627.72
498,8,6886.518,1128.384,70247.31,29627.72
499,8,6886.518,1128.384,70247.31,29627.72
500,8,6886.518,1128.384,70247.31,29627.72
501,8,6886.518,1128.384,70247.31,29627.72
502,8,6886.518,1128.384,70247.31,29627.72
503,8,6886.518,1128.384,70247.31,29627.72
504,8,6886.518,1128.384,70247.31,29627.72
505,8,6886.518,1128.384,70247.31,29627.72
506,8,6886.518,1128.384,70247.31,29627.72
507,8,6886.518,1128.384,70247.31,29627.72
508,8,6886.518,1128.384,70247.31,29627.72
509,8,6886.518,1128.384,70247.31,29627.72
510,8,6886.518,1128.384,70247.31,29627.72
511,8,6886.518,1128.384,70247.31,29627.72
512,8,6886.518,1128.384,70247.31,29627.72
513,8,6886.518,1128.384,70247.31,29627.72
514,8,6886.518,1128.384,70247.31,29627.72
515,8,6886.518,1128.384,70247.31,29627.72
516,8,6886.518,1128.384,70247.31,29627.72
517,8,6886.518,1128.384,70247.31,29627.72
518,8,6886.518,1128.384,70247.31,29627.72
519,8,6886.518,1128.384,70247.31,29627.72
520,8,6886.518,1128.384,70247.31,29627.72
521,8,6886.518,1128.384,70247.31,29627.72
522,8,6886.518,1128.384,70247.31,29627.72
523,8,6886.518,1128.384,70247.31,29627.72
524,8,6886.518,1128.384,70247.31,29627.72
525,8,6886.518,1128.384,70247.31,29627.72
526,8,6886.518,1128.384,70247.31,29627.72
527,8,6886.518,1128.384,70247.31,29627.72
528,8,6886.518,1128.384,70247.31,29627.72
529,8,6886.518,1128.384,70247.31,29627.72
530,8,6886.518,1128.384,70247.31,29627.72
531,8,6886.518,1128.384,70247.31,29627.72
532,8,6886.518,1128.384,70247.31,29627.72
533,8,6886.518,1128.384,70247.31,29627.72
534,8,6886.518,1128.384,70247.31,29627.72
535,8,6886.518,1128.384,70247.31,29627.72
536,8,6886.518,1128.384,70247.31,29627.72
537,8,6886.518,1128.384,70247.31,29627.72
538,9,7002.83,1139.897,70228.79,29554.27
539,9,7002.83,1139.897,70228.79,29554.27
540,9,7002.83,1139.897,70228.79,29554.27
541,9,7002.83,1139.897,70228.79,29554.27
542,9,7002.83,1139.897,70228.79,29554.27
543,9,7002.83,1139.897,70228.79,29554.27
544,9,7002.83,1139.897,70228.79,29554.27
545,9,7002.83,1139.897,70228.79,29554.27
546,9,7002.83,1139.897,70228.79,29554.27
547,9,7002.83,1139.897,70228.79,29554.27
548,9,7002.83,1139.897,70228.79,29554.27
549,9,7002.83,1139.897,70228.79,29554.27
550,9,7002.83,1139.897,70228.79,29554.27
551,9,7002.83,1139.897,70228.79,29554.27
552,9,7002.83,1139.897,70228.79,29554.27
553,10,7078.971,1240.087,70473.88,29329.28
554,10,7078.971,1240.087,70473.88,29329.28
555,10,7078.971,1240.087,70473.88,29329.28
556,10,7078.971,1240.087,70473.88,29329.28
557,10,7078.971,1240.087,70473.88,29329.28
558,11,7094.474,1273.975,70414.83,29260.88
559,11,7094.474,1273.975,70414.83,29260.88
560,11,7094.474,1273.975,70414.83,29260.88
561,11,7094.474,1273.975,70414.83,29260.88
562,11,7094.474,1273.975,70414.83,29260.88
563,11,7094.474,1273.975,70414.83,29260.88
564,11,7094.474,1273.975,70414.83,29260.88
565,11,7094.474,1273.975,70414.83,29260.88
566,11,7094.474,1273.975,70414.83,29260.88
567,11,7094.474,1273.975,70414.83,29260.88
568,11,7094.474,1273.975,70414.83,29260.88
569,11,7094.474,1273.975,70414.83,29260.88
570,11,7094.474,1273.975,70414.83,29260.88
571,11,7094.474,1273.975,70414.83,29260.88
572,11,7094.474,1273.975,70414.83,29260.88
573,11,7094.474,1273.975,70414.83,29260.88
574,11,7094.474,1273.975,70414.83,29260.88
575,11,7094.474,1273.975,70414.83,29260.88
576,11,7094.474,1273.975,70414.83,29260.88
577,11,7094.474,1273.975,70414.83,29260.88
578,11,7094.474,1273.975,70414.83,29260.88
579,11,7094.474,1273.975,70414.83,29260.88
580,11,7094.474,1273.975,70414.83,29260.88
581,11,7094.474,1273.975,70414.83,29260.88
582,11,7094.474,1273.975,70414.83,29260.88
583,11,7094.474,1273.975,70414.83,29260.88
584,11,7094.474,1273.975,70414.83,29260.88
585,11,7094.474,1273.975,70414.83,29260.88
586,11,7094.474,1273.975,70414.83,29260.88
